simulations,covering_radius,probe_spacing,resolution,over_plain_rate,over_log_rate,plain_drift,log_drift,predicted_plain_drift
1000,0.5311490838998443,0.03181082915068203,16.69711535602826,2.986870797138783,1.8423926861215012,1.0,1.0,1.1362193664674993
10000,0.3128323546734402,0.03181082915068203,9.83414651632031,3.128323546734402,1.7957370516584374,1.047358174893645,0.9746766067763325,1.1362193664674993
100000,0.18213563679957062,0.03181082915068203,5.725585961209238,3.2388805275500396,1.7583223856270922,1.0843724913219093,0.9543689566683046,1.1362193664674993
